image,mask
images/002_transparent_reflectance_tile_5600_1344.tif,labels/002_transparent_reflectance_tile_5600_1344.tif
images/002_transparent_reflectance_tile_5600_1568.tif,labels/002_transparent_reflectance_tile_5600_1568.tif
images/002_transparent_reflectance_tile_5600_1792.tif,labels/002_transparent_reflectance_tile_5600_1792.tif
images/002_transparent_reflectance_tile_5600_2016.tif,labels/002_transparent_reflectance_tile_5600_2016.tif
images/002_transparent_reflectance_tile_5600_2240.tif,labels/002_transparent_reflectance_tile_5600_2240.tif
images/002_transparent_reflectance_tile_5824_1568.tif,labels/002_transparent_reflectance_tile_5824_1568.tif
images/002_transparent_reflectance_tile_5824_1792.tif,labels/002_transparent_reflectance_tile_5824_1792.tif
images/002_transparent_reflectance_tile_5824_2016.tif,labels/002_transparent_reflectance_tile_5824_2016.tif
images/002_transparent_reflectance_tile_5824_2240.tif,labels/002_transparent_reflectance_tile_5824_2240.tif
images/002_transparent_reflectance_tile_6048_1792.tif,labels/002_transparent_reflectance_tile_6048_1792.tif
images/002_transparent_reflectance_tile_6048_2016.tif,labels/002_transparent_reflectance_tile_6048_2016.tif
images/002_transparent_reflectance_tile_672_4928.tif,labels/002_transparent_reflectance_tile_672_4928.tif
images/002_transparent_reflectance_tile_896_5152.tif,labels/002_transparent_reflectance_tile_896_5152.tif
images/004_transparent_reflectance_tile_1120_2240.tif,labels/004_transparent_reflectance_tile_1120_2240.tif
images/004_transparent_reflectance_tile_1120_2464.tif,labels/004_transparent_reflectance_tile_1120_2464.tif
images/004_transparent_reflectance_tile_1120_2688.tif,labels/004_transparent_reflectance_tile_1120_2688.tif
images/004_transparent_reflectance_tile_1120_2912.tif,labels/004_transparent_reflectance_tile_1120_2912.tif
images/004_transparent_reflectance_tile_1120_3808.tif,labels/004_transparent_reflectance_tile_1120_3808.tif
images/004_transparent_reflectance_tile_1344_2240.tif,labels/004_transparent_reflectance_tile_1344_2240.tif
images/004_transparent_reflectance_tile_1344_2464.tif,labels/004_transparent_reflectance_tile_1344_2464.tif
images/004_transparent_reflectance_tile_1344_2688.tif,labels/004_transparent_reflectance_tile_1344_2688.tif
images/004_transparent_reflectance_tile_1344_2912.tif,labels/004_transparent_reflectance_tile_1344_2912.tif
images/004_transparent_reflectance_tile_1344_3136.tif,labels/004_transparent_reflectance_tile_1344_3136.tif
images/004_transparent_reflectance_tile_1344_3360.tif,labels/004_transparent_reflectance_tile_1344_3360.tif
images/004_transparent_reflectance_tile_1344_3808.tif,labels/004_transparent_reflectance_tile_1344_3808.tif
images/004_transparent_reflectance_tile_1344_4032.tif,labels/004_transparent_reflectance_tile_1344_4032.tif
images/004_transparent_reflectance_tile_1568_2016.tif,labels/004_transparent_reflectance_tile_1568_2016.tif
images/004_transparent_reflectance_tile_1568_2240.tif,labels/004_transparent_reflectance_tile_1568_2240.tif
images/004_transparent_reflectance_tile_1568_2464.tif,labels/004_transparent_reflectance_tile_1568_2464.tif
images/004_transparent_reflectance_tile_1568_2688.tif,labels/004_transparent_reflectance_tile_1568_2688.tif
images/004_transparent_reflectance_tile_1568_2912.tif,labels/004_transparent_reflectance_tile_1568_2912.tif
images/004_transparent_reflectance_tile_1568_3136.tif,labels/004_transparent_reflectance_tile_1568_3136.tif
images/004_transparent_reflectance_tile_1568_3360.tif,labels/004_transparent_reflectance_tile_1568_3360.tif
images/004_transparent_reflectance_tile_1568_3808.tif,labels/004_transparent_reflectance_tile_1568_3808.tif
images/004_transparent_reflectance_tile_1568_4032.tif,labels/004_transparent_reflectance_tile_1568_4032.tif
images/004_transparent_reflectance_tile_1568_4256.tif,labels/004_transparent_reflectance_tile_1568_4256.tif
images/004_transparent_reflectance_tile_1792_1792.tif,labels/004_transparent_reflectance_tile_1792_1792.tif
images/004_transparent_reflectance_tile_1792_2016.tif,labels/004_transparent_reflectance_tile_1792_2016.tif
images/004_transparent_reflectance_tile_1792_2240.tif,labels/004_transparent_reflectance_tile_1792_2240.tif
images/004_transparent_reflectance_tile_1792_2464.tif,labels/004_transparent_reflectance_tile_1792_2464.tif
images/004_transparent_reflectance_tile_1792_2688.tif,labels/004_transparent_reflectance_tile_1792_2688.tif
images/004_transparent_reflectance_tile_1792_2912.tif,labels/004_transparent_reflectance_tile_1792_2912.tif
images/004_transparent_reflectance_tile_1792_3136.tif,labels/004_transparent_reflectance_tile_1792_3136.tif
images/004_transparent_reflectance_tile_1792_3360.tif,labels/004_transparent_reflectance_tile_1792_3360.tif
images/004_transparent_reflectance_tile_1792_3584.tif,labels/004_transparent_reflectance_tile_1792_3584.tif
images/004_transparent_reflectance_tile_2016_1568.tif,labels/004_transparent_reflectance_tile_2016_1568.tif
images/004_transparent_reflectance_tile_2016_1792.tif,labels/004_transparent_reflectance_tile_2016_1792.tif
images/004_transparent_reflectance_tile_2016_2016.tif,labels/004_transparent_reflectance_tile_2016_2016.tif
images/004_transparent_reflectance_tile_2016_2240.tif,labels/004_transparent_reflectance_tile_2016_2240.tif
images/004_transparent_reflectance_tile_2016_2464.tif,labels/004_transparent_reflectance_tile_2016_2464.tif
images/004_transparent_reflectance_tile_2016_2688.tif,labels/004_transparent_reflectance_tile_2016_2688.tif
images/004_transparent_reflectance_tile_2016_2912.tif,labels/004_transparent_reflectance_tile_2016_2912.tif
images/004_transparent_reflectance_tile_2016_3136.tif,labels/004_transparent_reflectance_tile_2016_3136.tif
images/004_transparent_reflectance_tile_2016_3584.tif,labels/004_transparent_reflectance_tile_2016_3584.tif
images/004_transparent_reflectance_tile_2016_3808.tif,labels/004_transparent_reflectance_tile_2016_3808.tif
images/004_transparent_reflectance_tile_2240_1344.tif,labels/004_transparent_reflectance_tile_2240_1344.tif
images/004_transparent_reflectance_tile_2240_1568.tif,labels/004_transparent_reflectance_tile_2240_1568.tif
images/004_transparent_reflectance_tile_2240_1792.tif,labels/004_transparent_reflectance_tile_2240_1792.tif
images/004_transparent_reflectance_tile_2240_2016.tif,labels/004_transparent_reflectance_tile_2240_2016.tif
images/004_transparent_reflectance_tile_2240_2688.tif,labels/004_transparent_reflectance_tile_2240_2688.tif
images/004_transparent_reflectance_tile_2240_2912.tif,labels/004_transparent_reflectance_tile_2240_2912.tif
images/004_transparent_reflectance_tile_2240_3136.tif,labels/004_transparent_reflectance_tile_2240_3136.tif
images/004_transparent_reflectance_tile_2240_3360.tif,labels/004_transparent_reflectance_tile_2240_3360.tif
images/004_transparent_reflectance_tile_2240_3584.tif,labels/004_transparent_reflectance_tile_2240_3584.tif
images/004_transparent_reflectance_tile_224_2688.tif,labels/004_transparent_reflectance_tile_224_2688.tif
images/004_transparent_reflectance_tile_2464_1120.tif,labels/004_transparent_reflectance_tile_2464_1120.tif
images/004_transparent_reflectance_tile_2464_1344.tif,labels/004_transparent_reflectance_tile_2464_1344.tif
images/004_transparent_reflectance_tile_2464_1568.tif,labels/004_transparent_reflectance_tile_2464_1568.tif
images/004_transparent_reflectance_tile_2464_2016.tif,labels/004_transparent_reflectance_tile_2464_2016.tif
images/004_transparent_reflectance_tile_2464_2240.tif,labels/004_transparent_reflectance_tile_2464_2240.tif
images/004_transparent_reflectance_tile_2464_2688.tif,labels/004_transparent_reflectance_tile_2464_2688.tif
images/004_transparent_reflectance_tile_2464_2912.tif,labels/004_transparent_reflectance_tile_2464_2912.tif
images/004_transparent_reflectance_tile_2464_3136.tif,labels/004_transparent_reflectance_tile_2464_3136.tif
images/004_transparent_reflectance_tile_2464_3360.tif,labels/004_transparent_reflectance_tile_2464_3360.tif
images/004_transparent_reflectance_tile_2464_3584.tif,labels/004_transparent_reflectance_tile_2464_3584.tif
images/004_transparent_reflectance_tile_2688_1120.tif,labels/004_transparent_reflectance_tile_2688_1120.tif
images/004_transparent_reflectance_tile_2688_1344.tif,labels/004_transparent_reflectance_tile_2688_1344.tif
images/004_transparent_reflectance_tile_2688_1568.tif,labels/004_transparent_reflectance_tile_2688_1568.tif
images/004_transparent_reflectance_tile_2688_1792.tif,labels/004_transparent_reflectance_tile_2688_1792.tif
images/004_transparent_reflectance_tile_2688_2016.tif,labels/004_transparent_reflectance_tile_2688_2016.tif
images/004_transparent_reflectance_tile_2688_2240.tif,labels/004_transparent_reflectance_tile_2688_2240.tif
images/004_transparent_reflectance_tile_2688_2464.tif,labels/004_transparent_reflectance_tile_2688_2464.tif
images/004_transparent_reflectance_tile_2688_2688.tif,labels/004_transparent_reflectance_tile_2688_2688.tif
images/004_transparent_reflectance_tile_2688_2912.tif,labels/004_transparent_reflectance_tile_2688_2912.tif
images/004_transparent_reflectance_tile_2688_3136.tif,labels/004_transparent_reflectance_tile_2688_3136.tif
images/004_transparent_reflectance_tile_2688_3360.tif,labels/004_transparent_reflectance_tile_2688_3360.tif
images/004_transparent_reflectance_tile_2688_896.tif,labels/004_transparent_reflectance_tile_2688_896.tif
images/004_transparent_reflectance_tile_2912_1120.tif,labels/004_transparent_reflectance_tile_2912_1120.tif
images/004_transparent_reflectance_tile_2912_1344.tif,labels/004_transparent_reflectance_tile_2912_1344.tif
images/004_transparent_reflectance_tile_2912_1568.tif,labels/004_transparent_reflectance_tile_2912_1568.tif
images/004_transparent_reflectance_tile_2912_1792.tif,labels/004_transparent_reflectance_tile_2912_1792.tif
images/004_transparent_reflectance_tile_2912_2016.tif,labels/004_transparent_reflectance_tile_2912_2016.tif
images/004_transparent_reflectance_tile_2912_2240.tif,labels/004_transparent_reflectance_tile_2912_2240.tif
images/004_transparent_reflectance_tile_2912_2464.tif,labels/004_transparent_reflectance_tile_2912_2464.tif
images/004_transparent_reflectance_tile_2912_2688.tif,labels/004_transparent_reflectance_tile_2912_2688.tif
images/004_transparent_reflectance_tile_2912_2912.tif,labels/004_transparent_reflectance_tile_2912_2912.tif
images/004_transparent_reflectance_tile_2912_3136.tif,labels/004_transparent_reflectance_tile_2912_3136.tif
images/004_transparent_reflectance_tile_2912_672.tif,labels/004_transparent_reflectance_tile_2912_672.tif
images/004_transparent_reflectance_tile_2912_896.tif,labels/004_transparent_reflectance_tile_2912_896.tif
images/004_transparent_reflectance_tile_3136_1344.tif,labels/004_transparent_reflectance_tile_3136_1344.tif
images/004_transparent_reflectance_tile_3136_1568.tif,labels/004_transparent_reflectance_tile_3136_1568.tif
images/004_transparent_reflectance_tile_3136_1792.tif,labels/004_transparent_reflectance_tile_3136_1792.tif
images/004_transparent_reflectance_tile_3136_2240.tif,labels/004_transparent_reflectance_tile_3136_2240.tif
images/004_transparent_reflectance_tile_3136_2464.tif,labels/004_transparent_reflectance_tile_3136_2464.tif
images/004_transparent_reflectance_tile_3136_2688.tif,labels/004_transparent_reflectance_tile_3136_2688.tif
images/004_transparent_reflectance_tile_3136_448.tif,labels/004_transparent_reflectance_tile_3136_448.tif
images/004_transparent_reflectance_tile_3136_672.tif,labels/004_transparent_reflectance_tile_3136_672.tif
images/004_transparent_reflectance_tile_3360_1120.tif,labels/004_transparent_reflectance_tile_3360_1120.tif
images/004_transparent_reflectance_tile_3360_1344.tif,labels/004_transparent_reflectance_tile_3360_1344.tif
images/004_transparent_reflectance_tile_3360_1568.tif,labels/004_transparent_reflectance_tile_3360_1568.tif
images/004_transparent_reflectance_tile_3360_1792.tif,labels/004_transparent_reflectance_tile_3360_1792.tif
images/004_transparent_reflectance_tile_3360_2016.tif,labels/004_transparent_reflectance_tile_3360_2016.tif
images/004_transparent_reflectance_tile_3360_224.tif,labels/004_transparent_reflectance_tile_3360_224.tif
images/004_transparent_reflectance_tile_3360_2240.tif,labels/004_transparent_reflectance_tile_3360_2240.tif
images/004_transparent_reflectance_tile_3360_2464.tif,labels/004_transparent_reflectance_tile_3360_2464.tif
images/004_transparent_reflectance_tile_3360_2688.tif,labels/004_transparent_reflectance_tile_3360_2688.tif
images/004_transparent_reflectance_tile_3360_448.tif,labels/004_transparent_reflectance_tile_3360_448.tif
images/004_transparent_reflectance_tile_3360_672.tif,labels/004_transparent_reflectance_tile_3360_672.tif
images/004_transparent_reflectance_tile_3360_896.tif,labels/004_transparent_reflectance_tile_3360_896.tif
images/004_transparent_reflectance_tile_3584_1120.tif,labels/004_transparent_reflectance_tile_3584_1120.tif
images/004_transparent_reflectance_tile_3584_1344.tif,labels/004_transparent_reflectance_tile_3584_1344.tif
images/004_transparent_reflectance_tile_3584_1568.tif,labels/004_transparent_reflectance_tile_3584_1568.tif
images/004_transparent_reflectance_tile_3584_1792.tif,labels/004_transparent_reflectance_tile_3584_1792.tif
images/004_transparent_reflectance_tile_3584_2016.tif,labels/004_transparent_reflectance_tile_3584_2016.tif
images/004_transparent_reflectance_tile_3584_2240.tif,labels/004_transparent_reflectance_tile_3584_2240.tif
images/004_transparent_reflectance_tile_3584_2464.tif,labels/004_transparent_reflectance_tile_3584_2464.tif
images/004_transparent_reflectance_tile_3584_448.tif,labels/004_transparent_reflectance_tile_3584_448.tif
images/004_transparent_reflectance_tile_3584_672.tif,labels/004_transparent_reflectance_tile_3584_672.tif
images/004_transparent_reflectance_tile_3584_896.tif,labels/004_transparent_reflectance_tile_3584_896.tif
images/004_transparent_reflectance_tile_3808_1120.tif,labels/004_transparent_reflectance_tile_3808_1120.tif
images/004_transparent_reflectance_tile_3808_1344.tif,labels/004_transparent_reflectance_tile_3808_1344.tif
images/004_transparent_reflectance_tile_3808_1568.tif,labels/004_transparent_reflectance_tile_3808_1568.tif
images/004_transparent_reflectance_tile_3808_1792.tif,labels/004_transparent_reflectance_tile_3808_1792.tif
images/004_transparent_reflectance_tile_3808_2240.tif,labels/004_transparent_reflectance_tile_3808_2240.tif
images/004_transparent_reflectance_tile_3808_672.tif,labels/004_transparent_reflectance_tile_3808_672.tif
images/004_transparent_reflectance_tile_3808_896.tif,labels/004_transparent_reflectance_tile_3808_896.tif
images/004_transparent_reflectance_tile_4032_1568.tif,labels/004_transparent_reflectance_tile_4032_1568.tif
images/004_transparent_reflectance_tile_4032_1792.tif,labels/004_transparent_reflectance_tile_4032_1792.tif
images/004_transparent_reflectance_tile_4032_2016.tif,labels/004_transparent_reflectance_tile_4032_2016.tif
images/004_transparent_reflectance_tile_448_2240.tif,labels/004_transparent_reflectance_tile_448_2240.tif
images/004_transparent_reflectance_tile_448_3136.tif,labels/004_transparent_reflectance_tile_448_3136.tif
images/004_transparent_reflectance_tile_672_2016.tif,labels/004_transparent_reflectance_tile_672_2016.tif
images/004_transparent_reflectance_tile_672_2240.tif,labels/004_transparent_reflectance_tile_672_2240.tif
images/004_transparent_reflectance_tile_672_2464.tif,labels/004_transparent_reflectance_tile_672_2464.tif
images/004_transparent_reflectance_tile_672_2688.tif,labels/004_transparent_reflectance_tile_672_2688.tif
images/004_transparent_reflectance_tile_672_3360.tif,labels/004_transparent_reflectance_tile_672_3360.tif
images/004_transparent_reflectance_tile_896_2464.tif,labels/004_transparent_reflectance_tile_896_2464.tif
images/004_transparent_reflectance_tile_896_2688.tif,labels/004_transparent_reflectance_tile_896_2688.tif
images/004_transparent_reflectance_tile_896_2912.tif,labels/004_transparent_reflectance_tile_896_2912.tif
images/004_transparent_reflectance_tile_896_3136.tif,labels/004_transparent_reflectance_tile_896_3136.tif
images/004_transparent_reflectance_tile_896_3360.tif,labels/004_transparent_reflectance_tile_896_3360.tif
